Id,Suburb,Type,Price,Result,Seller,Date,Bedroom,Bathroom,Car,Size,Year Built,Council Area,Latitude,Longtitude,Region Name
6231,Pascoe Vale,House,780000,Passed In,Brad,2017-07-01,4,2,3,555,1950,Moreland City Council,-37.71561,144.94336,Northern Metropolitan
6232,Pascoe Vale,House,1210000,Sold,Nelson,2017-07-08,3,2,1,330,2012,Moreland City Council,-37.72623,144.94521,Northern Metropolitan
6233,Pascoe Vale,Townhouse,510000,Passed In,Nelson,2017-07-22,2,1,1,129,2012,Moreland City Council,-37.71865,144.95018,Northern Metropolitan
6234,Pascoe Vale,Unit,550000,Sold Prior,Rendina,2017-07-22,2,1,1,164,2008,Moreland City Council,-37.72219,144.92559,Northern Metropolitan
6235,Pascoe Vale,Unit,580000,Sold,Nelson,2017-07-22,2,1,1,103,2010,Moreland City Council,-37.72773,144.92628,Northern Metropolitan
6236,Pascoe Vale,Unit,706000,Sold,Nelson,2017-07-22,2,1,1,205,1998,Moreland City Council,-37.72998,144.94138,Northern Metropolitan
6237,Pascoe Vale,Unit,565000,Sold,Rendina,2017-07-29,2,1,2,189,1980,Moreland City Council,-37.73199,144.93395,Northern Metropolitan
6238,Pascoe Vale,House,940000,Sold Prior,hockingstuart,2017-07-29,3,1,1,559,1955,Moreland City Council,-37.7327,144.92966,Northern Metropolitan
6239,Pascoe Vale,Unit,257500,Sold,Brad,2017-08-12,1,1,1,995,1970,Moreland City Council,-37.7237,144.92232,Northern Metropolitan
6240,Pascoe Vale,House,1114000,Sold,Brad,2017-08-12,3,2,2,256,2017,Moreland City Council,-37.72034,144.93788,Northern Metropolitan
6241,Pascoe Vale,House,980000,Sold,Nelson,2017-08-19,3,1,1,546,1950,Moreland City Council,-37.72208,144.93714,Northern Metropolitan
6242,Pascoe Vale,Townhouse,585500,Sold,Nelson,2017-08-19,2,1,1,100,2012,Moreland City Council,-37.7249,144.9474,Northern Metropolitan
6243,Pascoe Vale,House,1260000,Sold,Eview,2017-08-26,4,2,4,578,1920,Moreland City Council,-37.73058,144.9353,Northern Metropolitan
6244,Pascoe Vale,Townhouse,676000,Sold,Brad,2017-09-03,3,2,2,122,2012,Moreland City Council,-37.72304,144.92864,Northern Metropolitan
6245,Pascoe Vale,Townhouse,500000,Passed In,Nelson,2017-09-03,2,2,1,74,2011,Moreland City Council,-37.72184,144.92969,Northern Metropolitan
6246,Pascoe Vale,House,1010000,Sold,Jellis,2017-09-03,3,1,2,673,1970,Moreland City Council,-37.72777,144.9339,Northern Metropolitan
6247,Pascoe Vale,House,850000,Passed In,Nelson,2017-09-16,3,1,1,712,1940,Moreland City Council,-37.71594,144.92986,Northern Metropolitan
6248,Pascoe Vale,House,818000,Sold,Purplebricks,2017-10-07,3,1,2,469,1960,Moreland City Council,-37.73348,144.9398,Northern Metropolitan
6249,Pascoe Vale,Townhouse,710000,Sold,Brad,2017-10-14,3,2,2,1021,2003,Moreland City Council,-37.71725,144.94551,Northern Metropolitan
6250,Pascoe Vale,Townhouse,780000,Passed In,Nelson,2017-10-21,3,3,2,797,2013,Moreland City Council,-37.73009,144.93068,Northern Metropolitan
6251,Pascoe Vale,House,891000,Sold,Brad,2017-10-21,3,1,1,557,1950,Moreland City Council,-37.72332,144.92673,Northern Metropolitan
6252,Pascoe Vale,House,890000,Sold,Brad,2017-10-28,4,1,2,458,1955,Moreland City Council,-37.73128,144.94574,Northern Metropolitan
6253,Pascoe Vale,House,750000,Passed In,Nelson,2017-11-25,3,2,1,658,1950,Moreland City Council,-37.726,144.947,Northern Metropolitan
6254,Pascoe Vale,House,1110000,Sold,Brad,2017-12-09,3,2,2,407,2010,Moreland City Council,-37.72616,144.94449,Northern Metropolitan
6255,Pascoe Vale,Townhouse,826000,Sold,Nelson,2018-01-06,3,2,2,584,2017,Moreland City Council,-37.71907,144.93828,Northern Metropolitan
6256,Pascoe Vale,House,1015000,Sold,Nelson,2018-01-06,4,2,2,495,2014,Moreland City Council,-37.73425,144.94819,Northern Metropolitan
6257,Pascoe Vale,House,755000,Sold,Barry Plant,2018-02-17,3,1,2,537,1960,Moreland City Council,-37.71734,144.94268,Northern Metropolitan
6258,Pascoe Vale,House,1300000,Passed In,Brad,2018-02-24,4,2,2,424,1998,Moreland City Council,-37.73344,144.94372,Northern Metropolitan
6259,Pascoe Vale,House,860000,Sold,Nelson,2018-02-24,4,1,1,403,1959,Moreland City Council,-37.72644,144.9445,Northern Metropolitan
6260,Pascoe Vale,Townhouse,810000,Passed In,Nelson,2018-03-03,4,2,1,158,2005,Moreland City Council,-37.7302,144.92928,Northern Metropolitan
6261,Pascoe Vale,House,1170000,Sold,McGrath,2018-03-03,3,2,2,605,1960,Moreland City Council,-37.72521,144.93482,Northern Metropolitan
6262,Pascoe Vale,House,863000,Sold Prior,Jellis,2018-03-17,4,2,2,283,2000,Moreland City Council,-37.72196,144.93017,Northern Metropolitan
6263,Patterson Lakes,House,975000,Passed In,Buxton,2018-03-17,4,2,2,460,2010,Kingston City Council,-38.06049,145.14094,South-Eastern Metropolitan
6264,Plumpton,House,625500,Sold Prior,HAR,2017-09-23,4,2,2,477,2012,Melton City Council,-37.71429,144.72492,Western Metropolitan
6265,Point Cook,House,660000,Sold,Reliance,2017-07-01,5,2,2,571,2011,Wyndham City Council,-37.89467,144.72018,Western Metropolitan
6266,Point Cook,House,690000,Passed In,hockingstuart,2017-07-15,4,2,2,540,2012,Wyndham City Council,-37.90715,144.76527,Western Metropolitan
6267,Point Cook,House,596000,Sold,hockingstuart,2017-07-15,4,2,2,416,2006,Wyndham City Council,-37.89279,144.73158,Western Metropolitan
6268,Point Cook,House,698000,Sold,hockingstuart,2017-07-15,4,2,2,448,2012,Wyndham City Council,-37.8914,144.72014,Western Metropolitan
6269,Point Cook,House,620000,Sold,hockingstuart,2017-07-29,4,2,2,448,2011,Wyndham City Council,-37.91269,144.73946,Western Metropolitan
6270,Point Cook,House,520000,Sold Prior,LJ,2017-08-12,3,2,2,312,2014,Wyndham City Council,-37.89273,144.72559,Western Metropolitan
6271,Point Cook,House,540000,Sold,Barry Plant,2017-09-03,3,2,2,353,2011,Wyndham City Council,-37.9105,144.73457,Western Metropolitan
6272,Point Cook,House,765000,Sold,LJ,2017-09-16,4,2,2,612,2004,Wyndham City Council,-37.88177,144.74221,Western Metropolitan
6273,Point Cook,House,635000,Sold,hockingstuart,2017-09-16,4,2,2,334,2000,Wyndham City Council,-37.90584,144.74858,Western Metropolitan
6274,Point Cook,House,500500,Sold,LJ,2017-10-07,3,2,2,300,2017,Wyndham City Council,-37.91375,144.76608,Western Metropolitan
6275,Point Cook,House,1060000,Sold Prior,hockingstuart,2017-10-07,4,3,2,978,2003,Wyndham City Council,-37.89157,144.7584,Western Metropolitan
6276,Point Cook,House,940000,Sold,LJ,2017-10-07,5,2,2,529,2009,Wyndham City Council,-37.90486,144.7436,Western Metropolitan
6277,Point Cook,House,800000,Sold Prior,hockingstuart,2017-10-14,4,3,2,700,2004,Wyndham City Council,-37.89247,144.73598,Western Metropolitan
6278,Point Cook,House,515000,Sold Prior,RW,2017-10-21,4,2,2,237,2005,Wyndham City Council,-37.90585,144.74921,Western Metropolitan
6279,Point Cook,House,725000,Sold,LJ,2017-10-28,4,2,2,594,2003,Wyndham City Council,-37.88338,144.74231,Western Metropolitan
6280,Point Cook,House,673000,Sold,Reliance,2017-11-11,3,2,2,584,2000,Wyndham City Council,-37.8797,144.7405,Western Metropolitan
6281,Point Cook,House,655000,Sold,LJ,2017-12-09,4,2,2,528,2010,Wyndham City Council,-37.88231,144.72006,Western Metropolitan
6282,Point Cook,House,690000,Passed In,hockingstuart,2018-01-06,4,2,2,448,2010,Wyndham City Council,-37.9102,144.72627,Western Metropolitan
6283,Point Cook,House,587500,Sold,LJ,2018-02-03,3,1,1,527,2001,Wyndham City Council,-37.89322,144.74984,Western Metropolitan
6284,Point Cook,House,733000,Sold,LJ,2018-02-10,4,2,2,540,2006,Wyndham City Council,-37.88253,144.72763,Western Metropolitan
6285,Point Cook,House,697000,Sold,hockingstuart,2018-02-10,4,2,2,530,2003,Wyndham City Council,-37.8812,144.72912,Western Metropolitan
6286,Point Cook,House,631500,Sold,LJ,2018-02-10,4,2,2,400,2012,Wyndham City Council,-37.89867,144.72649,Western Metropolitan
6287,Point Cook,House,740000,Sold,hockingstuart,2018-02-24,4,2,2,518,2010,Wyndham City Council,-37.90037,144.73416,Western Metropolitan
6288,Point Cook,House,839000,Sold,hockingstuart,2018-03-03,4,2,3,710,2004,Wyndham City Council,-37.88767,144.72975,Western Metropolitan
6289,Point Cook,House,656500,Sold,Ray,2018-03-03,3,2,2,400,2011,Wyndham City Council,-37.90601,144.73621,Western Metropolitan
6290,Point Cook,House,640000,Passed In,hockingstuart,2018-03-10,4,2,2,448,2010,Wyndham City Council,-37.91013,144.74066,Western Metropolitan
6291,Point Cook,House,830000,Sold Prior,Barry Plant,2018-03-17,4,2,2,700,2010,Wyndham City Council,-37.90265,144.7522,Western Metropolitan
6292,Port Melbourne,House,1670000,Sold,Greg,2016-04-16,3,2,1,140,1880,Melbourne City Council,-37.8353,144.9442,Southern Metropolitan
6293,Port Melbourne,House,1421000,Sold,Biggin,2016-05-07,3,2,1,215,1990,Melbourne City Council,-37.8393,144.9336,Southern Metropolitan
6294,Port Melbourne,House,1275000,Sold,Marshall,2016-05-07,2,2,1,115,2015,Melbourne City Council,-37.8351,144.9441,Southern Metropolitan
6295,Port Melbourne,House,1000000,Passed In,Marshall,2016-05-07,2,1,1,90,2007,Melbourne City Council,-37.8357,144.9376,Southern Metropolitan
6296,Port Melbourne,House,900000,Sold Prior,Cayzer,2016-05-14,2,1,0,124,1900,Melbourne City Council,-37.8356,144.9439,Southern Metropolitan
6297,Port Melbourne,House,1000000,Sold,Marshall,2016-06-04,2,2,0,96,1890,Melbourne City Council,-37.8327,144.9474,Southern Metropolitan
6298,Port Melbourne,House,1470000,Sold,Marshall,2016-06-04,3,1,0,153,1880,Melbourne City Council,-37.8382,144.9469,Southern Metropolitan
6299,Port Melbourne,House,1342000,Sold,Chisholm,2016-06-04,3,2,2,173,1900,Melbourne City Council,-37.8375,144.941,Southern Metropolitan
6300,Port Melbourne,House,1384000,Sold,Marshall,2016-06-18,3,1,0,184,1905,Melbourne City Council,-37.8348,144.9443,Southern Metropolitan
6301,Port Melbourne,House,1402000,Sold,RT,2016-07-16,3,1,0,108,1900,Melbourne City Council,-37.8332,144.945,Southern Metropolitan
6302,Port Melbourne,House,1080000,Sold,Biggin,2016-07-30,3,1,2,116,1910,Melbourne City Council,-37.8401,144.943,Southern Metropolitan
6303,Port Melbourne,Unit,795000,Sold,Cayzer,2016-08-06,2,2,1,579,2013,Melbourne City Council,-37.8416,144.9381,Southern Metropolitan
6304,Port Melbourne,House,1502000,Sold,Chisholm,2016-08-06,4,1,2,146,1880,Melbourne City Council,-37.8343,144.9452,Southern Metropolitan
6305,Port Melbourne,House,1350000,Sold,RT,2016-09-10,2,1,1,195,1900,Melbourne City Council,-37.8395,144.9462,Southern Metropolitan
6306,Port Melbourne,House,1560000,Sold,Greg,2016-09-10,3,2,2,241,1900,Melbourne City Council,-37.8346,144.9448,Southern Metropolitan
6307,Port Melbourne,House,1570000,Sold,Biggin,2016-09-17,3,2,1,210,1999,Melbourne City Council,-37.8382,144.9272,Southern Metropolitan
6308,Port Melbourne,House,1010000,Sold,Woodards,2016-09-24,2,1,1,139,1960,Melbourne City Council,-37.8342,144.9393,Southern Metropolitan
6309,Port Melbourne,House,1916000,Sold,Greg,2016-10-08,2,2,1,190,1900,Melbourne City Council,-37.8393,144.947,Southern Metropolitan
6310,Port Melbourne,House,2350000,Sold,hockingstuart,2016-10-15,5,1,2,350,1890,Melbourne City Council,-37.8407,144.9424,Southern Metropolitan
6311,Port Melbourne,House,1820000,Sold,Marshall,2016-11-07,4,2,1,212,1900,Melbourne City Council,-37.8331,144.9412,Southern Metropolitan
6312,Port Melbourne,House,1115000,Sold,Chisholm,2016-11-12,2,1,0,120,1900,Melbourne City Council,-37.8322,144.947,Southern Metropolitan
6313,Port Melbourne,House,1753000,Sold,Frank,2016-11-12,3,2,1,225,1910,Melbourne City Council,-37.8381,144.9329,Southern Metropolitan
6314,Port Melbourne,Unit,2460000,Sold,Marshall,2016-11-27,3,2,2,5042,1995,Melbourne City Council,-37.8405,144.9319,Southern Metropolitan
6315,Port Melbourne,House,3705000,Sold,Greg,2016-11-27,3,2,2,214,2014,Melbourne City Council,-37.8341,144.9458,Southern Metropolitan
6316,Port Melbourne,House,1350000,Sold,hockingstuart,2016-11-27,3,1,1,114,1990,Melbourne City Council,-37.8371,144.939,Southern Metropolitan
6317,Port Melbourne,House,985000,Sold,Marshall,2016-12-03,3,1,0,171,1890,Melbourne City Council,-37.8385,144.9409,Southern Metropolitan
6318,Port Melbourne,Unit,1340000,Passed In,Chisholm,2016-12-03,2,2,2,21700,2000,Melbourne City Council,-37.8424,144.9449,Southern Metropolitan
6319,Port Melbourne,House,2200000,Sold,Greg,2016-12-03,3,2,0,250,1863,Melbourne City Council,-37.8381,144.9391,Southern Metropolitan
6320,Port Melbourne,House,2105000,Sold,Cayzer,2016-12-03,4,2,3,611,1940,Melbourne City Council,-37.8349,144.9266,Southern Metropolitan
6321,Port Melbourne,House,1060000,Sold,hockingstuart,2016-12-10,2,1,0,106,1910,Melbourne City Council,-37.8346,144.9373,Southern Metropolitan
6322,Port Melbourne,House,1101000,Sold,Cayzer,2016-12-10,2,1,0,152,1910,Melbourne City Council,-37.8393,144.9386,Southern Metropolitan
6323,Port Melbourne,House,880000,Sold,Greg,2016-12-10,2,1,2,163,1980,Melbourne City Council,-37.8359,144.9358,Southern Metropolitan
6324,Port Melbourne,House,1400000,Sold,Marshall,2017-02-25,2,1,1,168,1934,Melbourne City Council,-37.8346,144.9453,Southern Metropolitan
6325,Port Melbourne,Unit,600000,Sold,Marshall,2017-02-25,1,1,1,6866,2010,Melbourne City Council,-37.8443,144.9437,Southern Metropolitan
6326,Port Melbourne,House,1915000,Sold,Marshall,2017-03-04,4,3,1,323,1935,Melbourne City Council,-37.8371,144.921,Southern Metropolitan
6327,Port Melbourne,House,1630000,Sold,Marshall,2017-03-04,3,2,2,135,1997,Melbourne City Council,-37.8395,144.9343,Southern Metropolitan
6328,Port Melbourne,House,1150000,Sold,Marshall,2017-03-18,2,1,0,82,1910,Melbourne City Council,-37.8361,144.9403,Southern Metropolitan
6329,Port Melbourne,Unit,520000,Passed In,Buxton,2017-04-08,2,1,1,2166,2012,Melbourne City Council,-37.8415,144.9412,Southern Metropolitan
6330,Port Melbourne,House,2400000,Sold,Greg,2017-04-08,3,2,2,368,1880,Melbourne City Council,-37.8323,144.9463,Southern Metropolitan
6331,Port Melbourne,Unit,950000,Sold,hockingstuart,2017-04-22,2,2,1,98,2005,Melbourne City Council,-37.8392,144.9257,Southern Metropolitan
6332,Port Melbourne,House,2700000,Sold,Marshall,2017-04-29,4,3,2,317,1900,Melbourne City Council,-37.8346,144.9358,Southern Metropolitan
6333,Port Melbourne,Unit,1030000,Sold,Buxton,2017-04-29,2,2,2,21715,2005,Melbourne City Council,-37.8424,144.9449,Southern Metropolitan
6334,Port Melbourne,House,1400000,Sold,Marshall,2017-05-06,3,3,0,92,1910,Melbourne City Council,-37.8368,144.9463,Southern Metropolitan
6335,Port Melbourne,Unit,575000,Sold,Biggin,2017-05-13,2,1,1,7159,2008,Melbourne City Council,-37.841,144.9386,Southern Metropolitan
6336,Port Melbourne,House,1335000,Sold,Cayzer,2017-05-27,2,1,0,181,1880,Melbourne City Council,-37.83661,144.93359,Southern Metropolitan
6337,Port Melbourne,Unit,665000,Sold Prior,Cayzer,2017-06-03,2,2,1,1472,2010,Melbourne City Council,-37.84096,144.93791,Southern Metropolitan
6338,Port Melbourne,Townhouse,1388000,Sold,Marshall,2017-06-17,3,2,2,104,2015,Melbourne City Council,-37.83165,144.94411,Southern Metropolitan
6339,Port Melbourne,Unit,559000,Sold,hockingstuart,2017-07-22,2,1,1,712,1968,Melbourne City Council,-37.83529,144.93749,Southern Metropolitan
6340,Port Melbourne,House,1722500,Sold,Marshall,2017-07-29,2,1,0,101,1900,Melbourne City Council,-37.83446,144.94021,Southern Metropolitan
6341,Port Melbourne,Townhouse,2455000,Sold Prior,Marshall,2017-08-26,4,3,2,123,2010,Melbourne City Council,-37.83349,144.9484,Southern Metropolitan
6342,Port Melbourne,House,1845000,Sold,Greg,2017-09-09,3,3,2,114,2009,Melbourne City Council,-37.83981,144.9364,Southern Metropolitan
6343,Port Melbourne,House,1000000,Sold,Cayzer,2017-09-09,3,1,0,99,1890,Melbourne City Council,-37.83509,144.94286,Southern Metropolitan
6344,Port Melbourne,House,1960000,Sold Prior,Greg,2017-09-16,3,2,0,253,1900,Melbourne City Council,-37.836,144.93701,Southern Metropolitan
6345,Port Melbourne,House,1725000,Passed In,Marshall,2017-09-23,3,1,2,293,1890,Melbourne City Council,-37.83452,144.93586,Southern Metropolitan
6346,Port Melbourne,House,2926000,Sold,Greg,2017-10-14,3,3,1,421,2015,Melbourne City Council,-37.83706,144.9479,Southern Metropolitan
6347,Port Melbourne,House,2160000,Passed In,Buxton,2017-10-14,4,2,3,391,2000,Melbourne City Council,-37.83964,144.935,Southern Metropolitan
6348,Port Melbourne,House,2200000,Sold,Biggin,2017-10-28,3,2,2,300,2000,Melbourne City Council,-37.83898,144.92723,Southern Metropolitan
6349,Port Melbourne,House,1670000,Passed In,Marshall,2017-11-11,4,2,1,162,1890,Melbourne City Council,-37.833,144.9381,Southern Metropolitan
6350,Port Melbourne,House,1200000,Passed In,Greg,2017-12-09,2,2,1,122,2002,Melbourne City Council,-37.83705,144.94515,Southern Metropolitan
6351,Port Melbourne,House,2725000,Passed In,Marshall,2017-12-09,5,3,0,249,1900,Melbourne City Council,-37.83805,144.94761,Southern Metropolitan
6352,Port Melbourne,House,1950000,Sold,Greg,2018-02-10,3,1,2,247,1980,Melbourne City Council,-37.83398,144.93968,Southern Metropolitan
6353,Port Melbourne,House,1200000,Passed In,Cayzer,2018-02-17,2,1,1,144,1910,Melbourne City Council,-37.83212,144.94331,Southern Metropolitan
6354,Port Melbourne,House,1150000,Passed In,Greg,2018-02-24,2,1,1,148,1910,Melbourne City Council,-37.8393,144.93858,Southern Metropolitan
6355,Port Melbourne,House,1735000,Sold Prior,Biggin,2018-02-24,3,2,2,208,1998,Melbourne City Council,-37.83868,144.93181,Southern Metropolitan
6356,Prahran,House,1180000,Sold,Jellis,2016-04-23,2,1,0,214,1900,Stonnington City Council,-37.8577,145.0053,Southern Metropolitan
6357,Prahran,House,1182500,Sold,Marshall,2016-05-07,2,1,0,141,1900,Stonnington City Council,-37.852,145.0061,Southern Metropolitan
6358,Prahran,House,1100000,Passed In,hockingstuart,2016-05-14,2,1,1,111,2001,Stonnington City Council,-37.8525,145.0071,Southern Metropolitan
6359,Prahran,Townhouse,1540000,Sold,Jellis,2016-05-22,2,2,1,113,1945,Stonnington City Council,-37.8481,144.9869,Southern Metropolitan
6360,Prahran,House,1255000,Sold,Marshall,2016-05-28,3,1,1,231,1910,Stonnington City Council,-37.8467,144.9894,Southern Metropolitan
6361,Prahran,House,2180000,Sold,Marshall,2016-05-28,2,2,2,238,1890,Stonnington City Council,-37.8476,144.9892,Southern Metropolitan
6362,Prahran,House,1720000,Sold,Jellis,2016-05-28,3,2,1,272,1900,Stonnington City Council,-37.8553,145.007,Southern Metropolitan
6363,Prahran,House,1612000,Sold,Jellis,2016-07-30,3,2,0,146,1900,Stonnington City Council,-37.8519,145.0055,Southern Metropolitan
6364,Prahran,House,1430000,Sold,Marshall,2016-08-06,3,1,0,135,1900,Stonnington City Council,-37.8495,144.9885,Southern Metropolitan
6365,Prahran,Townhouse,1245000,Passed In,Marshall,2016-08-06,2,2,1,128,2000,Stonnington City Council,-37.8526,145.0071,Southern Metropolitan
6366,Prahran,House,1811000,Sold,Biggin,2016-08-22,3,2,1,273,1890,Stonnington City Council,-37.8544,145.0038,Southern Metropolitan
6367,Prahran,House,1220000,Sold,hockingstuart,2016-08-28,3,2,1,112,1900,Stonnington City Council,-37.8517,145.0056,Southern Metropolitan
6368,Prahran,House,950000,Passed In,hockingstuart,2016-09-03,2,1,1,88,2000,Stonnington City Council,-37.8503,144.9913,Southern Metropolitan
6369,Prahran,House,1210000,Sold,Marshall,2016-11-07,2,1,0,218,1910,Stonnington City Council,-37.8561,145.0042,Southern Metropolitan
6370,Prahran,House,910000,Sold,Gary,2016-11-19,2,1,1,183,1930,Stonnington City Council,-37.8543,145.0024,Southern Metropolitan
6371,Prahran,Townhouse,1450000,Passed In,Marshall,2016-11-19,3,2,3,1958,1995,Stonnington City Council,-37.8526,145.0106,Southern Metropolitan
6372,Prahran,House,2385000,Passed In,Marshall,2016-11-27,3,2,2,217,1900,Stonnington City Council,-37.8523,145.0064,Southern Metropolitan
6373,Prahran,House,1820000,Sold,Jellis,2016-11-27,4,1,1,305,1920,Stonnington City Council,-37.8493,144.9873,Southern Metropolitan
6374,Prahran,House,1305000,Sold,Jellis,2016-11-27,2,1,1,131,1900,Stonnington City Council,-37.8479,144.9988,Southern Metropolitan
6375,Prahran,House,1590000,Sold,Marshall,2016-12-10,2,1,2,308,1930,Stonnington City Council,-37.8492,145.0019,Southern Metropolitan
6376,Prahran,Unit,590000,Passed In,Purplebricks,2016-12-10,2,1,1,356,2005,Stonnington City Council,-37.8509,144.9954,Southern Metropolitan
6377,Prahran,House,1055000,Sold,Biggin,2016-12-10,2,1,0,203,1900,Stonnington City Council,-37.8557,145.0053,Southern Metropolitan
6378,Prahran,House,1720000,Sold,Marshall,2017-02-25,3,2,2,183,1999,Stonnington City Council,-37.8562,145.0042,Southern Metropolitan
